"","latitude","longitude","count"
"5254",-73.8676435,40.8563009,464
"5255",-74.1094769,40.5793736,5
"5256",-73.7107145,40.7294029,8
"5257",-73.7635419,40.6640577,14
"5258",-73.9605343,40.8124199,2408
"5259",-73.9326062,40.5925329,190
"5260",-73.985207,40.7660018,132
"5261",-73.8874273,40.8595729,175
"5262",-73.9504803,40.7427559,10
"5263",-73.9397819,40.8472299,151
"5264",-73.9984746,40.7453063,165
"5265",-73.8436672,40.8273205,22
"5266",-73.8250952,40.7359744,374
"5267",-73.9424401,40.8280385,317
"5268",-73.8610603,40.7609025,8
"5269",-73.9485659,40.6414369,752
"5270",-74.0106902,40.7132006,66
"5271",-73.9683862,40.612878,797
"5272",-73.9901731,40.7582759,303
"5273",-73.9870435,40.7421612,1162
"5274",-73.9050863,40.8327501,1987
"5275",-73.9521899,40.7780641,187
"5276",-73.9342705,40.6515642,200
"5277",-73.8175923,40.7653995,182
"5278",-73.9373684,40.7027123,13
"5279",-73.9530889,40.8109791,205
"5280",-73.9909686,40.7552441,260
"5281",-73.9115026,40.8603888,99
"5282",-73.9427428,40.6199105,81
"5283",-73.9422841,40.6684629,66
"5284",-74.0072148,40.718701,74
"5285",-73.9448749,40.7941884,30
"5286",-73.8969264,40.8571019,32
"5287",-73.8433911,40.86429,34
"5288",-73.8946438,40.8656544,652
"5289",-73.9011331,40.8416035,116
"5290",-73.9722901,40.5978774,4
"5291",-73.9439347,40.8100322,149
"5292",-73.9530889,40.8109791,205
"5293",-73.7925594,40.708078,73
"5294",-73.939393,40.8043256,543
"5295",-73.8954501,40.6436865,3
"5296",-73.991633,40.754707,261
"5297",-73.8834143,40.873974,46
"5298",-73.9402005,40.7971286,49
"5299",-73.7414379,40.752707,19
"5300",-74.0106056,40.7051184,55
"5301",-73.96966,40.7570052,145
"5302",-74.0059728,40.7127753,1471
"5303",-73.9620075,40.6705498,133
"5304",-73.9925244,40.7534726,119
"5305",-74.0928924,40.5905958,9
"5306",-74.0059728,40.7127753,1471
"5307",-73.9463767,40.6919654,148
"5308",-74.0085073,40.7036863,23
"5309",-74.190356,42.9377453,8
"5310",-73.9392704,40.6533039,33
"5311",-73.8644818,40.8410341,275
"5312",-73.9297471,40.6463192,339
"5313",-73.9784186,40.7247037,67
"5314",-73.9033274,40.6418832,571
"5315",-74.0052283,40.7174345,68
"5316",-73.9631313,40.6136033,802
"5317",-74.0169029,40.7090541,14
"5318",-73.9987334,40.7460428,110
"5319",-73.9050863,40.8327501,1987
"5320",-74.1004197,40.5763985,240
"5321",-73.9683862,40.612878,797
"5322",-73.9990494,40.6374005,62
"5323",-73.9900696,40.7517748,840
"5324",-73.7651553,40.7424362,39
"5325",-74.007206,40.637755,726
"5326",-73.9473563,40.7893534,68
"5327",-73.8458992,40.7205676,213
"5328",-73.9075987,40.884438,142
"5329",-74.0062534,40.7070767,172
"5330",-73.8186887,40.7593947,76
"5331",-73.9992698,40.6800739,13
"5332",-73.9865378,40.737059,113
"5333",-73.9981532,40.7509171,6
"5334",-73.8622805,40.7499212,417
"5335",-73.9605343,40.8124199,2408
"5336",-73.9050863,40.8327501,1987
"5337",-73.9577163,40.7178368,28
"5338",-73.9120308,40.8082386,2
"5339",-73.9870435,40.7421612,1162
"5340",-73.9600777,40.7733428,967
"5341",-73.9259938,40.8338409,21
"5342",-73.9839402,40.7310315,196
"5343",-73.9605343,40.8124199,2408
"5344",-73.908299,40.699882,314
"5345",-73.8794607,40.7543519,76
"5346",-73.822774,40.7502563,21
"5347",-73.8853702,40.8700618,103
"5348",-73.9870435,40.7421612,1162
"5349",-73.9189152,40.6349533,280
"5350",-73.8874273,40.8595729,175
"5351",-73.910805,40.707908,20
"5352",-73.9840674,40.7491122,304
"5353",-73.8015691,40.7012017,4
"5354",-73.8963061,40.8335739,67
"5355",-73.9772115,40.7540446,65
"5356",-73.9380775,40.7625448,63
"5357",-73.9634803,40.6717905,498
"5358",-73.9530889,40.8109791,205
"5359",-73.9656177,40.7744146,1143
"5360",-73.9434877,40.8209817,37
"5361",-73.8569779,40.6868856,90
"5362",-73.9289144,40.6971337,48
"5363",-73.7685033,40.767237,7
"5364",-73.9903028,40.6896859,108
"5365",-73.9417836,40.6202587,348
"5366",-73.8834405,40.8753868,12
"5367",-73.940244,40.7547177,22
"5368",-73.9594952,40.7630174,841
"5369",-73.9835429,40.7260554,218
"5370",-73.9259438,40.8278208,41
"5371",-73.9987334,40.7460428,110
"5372",-73.9692453,40.7944762,81
"5373",-74.0088715,40.6258111,30
"5374",-73.9507498,40.7832685,55
"5375",-73.873036,40.7340415,933
"5376",-73.7877521,40.7236934,2
"5377",-74.007206,40.637755,726
"5378",-73.9605343,40.8124199,2408
"5379",-73.9683862,40.612878,797
"5380",-73.7527429,40.5985415,7
"5381",-73.8198402,40.6856225,12
"5382",-74.1072426,40.6127543,292
"5383",-73.9879788,40.761446,149
"5384",-73.9038068,40.7427147,122
"5385",-73.8181218,40.761461,230
"5386",-73.9033274,40.6418832,571
"5387",-73.7639261,40.7241362,455
"5388",-73.9561746,40.6537842,166
"5389",-73.9874564,40.7620366,118
"5390",-73.9672198,40.7592474,78
"5391",-73.7906518,40.6701274,8
"5392",-73.932882,40.7639963,54
"5393",-74.007206,40.637755,726
"5394",-73.8656381,40.747933,67
"5395",-73.859039,40.7067924,406
"5396",-73.9050863,40.8327501,1987
"5397",-73.9617361,40.7641964,916
"5398",-73.8801257,40.7501911,458
"5399",-73.9631313,40.6136033,802
"5400",-73.8697898,40.830898,263
"5401",-73.9272431,40.8596026,212
"5402",-73.7903995,40.7401437,603
"5403",-73.8181218,40.761461,230
"5404",-73.9617361,40.7641964,916
"5405",-73.9272431,40.8596026,212
"5406",-73.8920551,40.83571,35
"5407",-73.9660415,40.7613278,108
"5408",-73.9395701,40.6561019,62
"5409",-73.7651553,40.7424362,39
"5410",-73.7227354,40.7536177,8
"5411",-73.8551072,40.8550982,89
"5412",-73.9576651,40.7303309,78
"5413",-73.8696157,40.7078378,87
"5414",-74.0351657,40.6206435,38
"5415",-73.9594952,40.7630174,841
"5416",-73.8646474,40.8585752,35
"5417",-73.8928913,40.877126,49
"5418",-74.0077185,40.7428202,216
"5419",-73.9683862,40.612878,797
"5420",-73.9704172,40.7565061,49
"5421",-73.9984746,40.7453063,165
"5422",-73.9600777,40.7733428,967
"5423",-73.9502366,40.6340322,20
"5424",-73.9050863,40.8327501,1987
"5425",-73.9683862,40.612878,797
"5426",-73.9451946,40.8134373,90
"5427",-73.8961789,40.6579899,1009
"5428",-73.9839402,40.7310315,196
"5429",-73.9807682,40.7256804,112
"5430",-73.743443,40.683625,13
"5431",-73.9569905,40.7076002,9
"5432",-73.9536072,40.7761149,68
"5433",-73.8583911,40.7380918,20
"5434",-73.9004534,40.6638213,21
"5435",-73.9550353,40.7105406,6
"5436",-73.9903028,40.6896859,108
"5437",-73.859039,40.7067924,406
"5438",-73.9594952,40.7630174,841
"5439",-73.9875061,40.7114587,29
"5440",-73.9835429,40.7260554,218
"5441",-73.7651553,40.7424362,39
"5442",-73.9203536,40.6587447,106
"5443",-73.9870435,40.7421612,1162
"5444",-73.9485659,40.6414369,752
"5445",-73.8807887,40.6489863,4
"5446",-73.9901731,40.7582759,303
"5447",-73.9770378,40.7477533,156
"5448",-73.9893629,40.7595716,184
"5449",-73.9600777,40.7733428,967
"5450",-73.9436522,40.6173645,73
"5451",-73.873036,40.7340415,933
"5452",-73.8350265,40.7071143,20
"5453",-73.9863347,40.7249024,88
"5454",-74.1056562,40.6142648,5
"5455",-74.0096024,40.7156803,31
"5456",-73.9913276,40.7578775,162
"5457",-73.8960604,40.8619176,112
"5458",-73.9836548,40.7679663,195
"5459",-73.9965256,40.6810643,237
"5460",-73.8013693,40.6743114,177
"5461",-73.9342705,40.6515642,200
"5462",-73.9895114,40.7604618,200
"5463",-73.9184836,40.7026819,20
"5464",-73.8129351,40.7519025,3
"5465",-74.0073546,40.7153516,40
"5466",-73.737165,40.708857,523
"5467",-73.9849817,40.7379216,103
"5468",-73.8875183,40.8647526,272
"5469",-73.9101145,40.7423699,145
"5470",-73.9847724,40.7692123,437
"5471",-73.9307154,40.6364974,2
"5472",-73.8897272,40.7432725,41
"5473",-73.8874273,40.8595729,175
"5474",-73.9893629,40.7595716,184
"5475",-73.9634803,40.6717905,498
"5476",-73.873036,40.7340415,933
"5477",-73.9287949,40.6258071,31
"5478",-73.9034682,40.7674971,114
"5479",-73.859898,40.8465208,104
"5480",-73.9631313,40.6136033,802
"5481",-73.8121073,40.7190036,75
"5482",-73.908889,40.8859541,12
"5483",-73.873036,40.7340415,933
"5484",-73.9094938,40.8765788,9
"5485",-73.7704173,40.6581804,146
"5486",-73.9094685,40.8414275,133
"5487",-73.9882141,40.7607273,280
"5488",-73.9656177,40.7744146,1143
"5489",-73.992079,40.754091,208
"5490",-73.7639261,40.7241362,455
"5491",-73.8697898,40.830898,263
"5492",-73.8961789,40.6579899,1009
"5493",-74.007206,40.637755,726
"5494",-73.8993057,40.8504622,19
"5495",-73.8622805,40.7499212,417
"5496",-73.9870435,40.7421612,1162
"5497",-74.0052978,40.7345762,16
"5498",-73.909517,40.7038922,34
"5499",-73.9266358,40.8645387,75
"5500",-73.9846895,40.7666208,119
"5501",-73.8999659,40.8549892,12
"5502",-73.8857129,40.7592787,110
"5503",-73.9195263,40.7688467,198
"5504",-73.9660415,40.7613278,108
"5505",-73.8788925,40.6444588,8
"5506",-73.9909686,40.7552441,260
"5507",-73.9870435,40.7421612,1162
"5508",-73.9867137,40.6892429,68
"5509",-73.873036,40.7340415,933
"5510",-73.794635,40.68211,4
"5511",-73.859039,40.7067924,406
"5512",-73.9580258,40.6459145,506
"5513",-74.0059728,40.7127753,1471
"5514",-73.9427428,40.6199105,81
"5515",-73.9713415,40.6712588,90
"5516",-74.0061503,40.7238197,58
"5517",-73.8250952,40.7359744,374
"5518",-73.9605343,40.8124199,2408
"5519",-74.1045508,40.6176306,85
"5520",-73.928168,40.6305177,47
"5521",-73.9900696,40.7517748,840
"5522",-73.9770369,40.7493762,157
"5523",-73.9634803,40.6717905,498
"5524",-73.7926121,40.7430227,82
"5525",-73.992079,40.754091,208
"5526",-73.9895114,40.7604618,200
"5527",-73.9033274,40.6418832,571
"5528",-73.873036,40.7340415,933
"5529",-73.9519647,40.6303236,31
"5530",-73.9440362,40.5810271,6
"5531",-73.994619,40.69412,44
"5532",-73.9594312,40.7692518,74
"5533",-73.9050863,40.8327501,1987
"5534",-73.8175923,40.7653995,182
"5535",-73.9953521,40.7521252,256
"5536",-73.9969488,40.7490929,125
"5537",-73.9656177,40.7744146,1143
"5538",-73.9729224,40.785466,433
"5539",-73.9856708,40.7229637,81
"5540",-73.9918028,40.756402,165
"5541",-73.8991836,40.8608531,74
"5542",-73.7926121,40.7430227,82
"5543",-73.9164659,40.8437955,2
"5544",-73.9594312,40.7692518,74
"5545",-73.8916694,40.8174665,8
"5546",-73.8874273,40.8595729,175
"5547",-73.8477838,40.840691,5
"5548",-74.0059728,40.7127753,1471
"5549",87.8549755,22.9867569,668
"5550",-73.9519962,40.6777915,91
"5551",-73.839515,40.7672943,121
"5552",-73.9605343,40.8124199,2408
"5553",-73.839515,40.7672943,121
"5554",-73.8676435,40.8563009,464
"5555",-74.0169029,40.7090541,14
"5556",-73.8961789,40.6579899,1009
"5557",-73.7957088,40.7185771,165
"5558",-73.8919257,40.8092961,11
"5559",-73.9918028,40.756402,165
"5560",-73.7450155,40.6007138,2
"5561",-73.9272151,40.8367797,15
"5562",-73.859898,40.8465208,104
"5563",-73.9822738,40.7360228,48
"5564",-73.9573633,40.7284709,8
"5565",-73.9255945,40.7419125,17
"5566",-73.8249017,40.7396569,91
"5567",-73.9643414,40.7630715,49
"5568",-73.8175923,40.7653995,182
"5569",-74.0052283,40.7174345,68
"5570",-73.9342705,40.6515642,200
"5571",-73.9631313,40.6136033,802
"5572",-73.9050863,40.8327501,1987
"5573",-73.9972835,40.7194008,83
"5574",-73.9372895,40.7976802,36
"5575",-73.9600777,40.7733428,967
"5576",-73.7890685,40.709844,143
"5577",-74.0175426,40.7068906,27
"5578",-73.8961789,40.6579899,1009
"5579",-73.9683862,40.612878,797
"5580",-74.1004197,40.5763985,240
"5581",-73.9047654,40.6761271,1203
"5582",-73.9282743,40.7472716,60
"5583",-73.8911204,40.8586431,76
"5584",-73.9507498,40.7832685,55
"5585",-73.9197686,40.7425458,15
"5586",-73.9550541,40.7129117,8
"5587",-74.0094683,40.6252512,40
"5588",-73.873036,40.7340415,933
"5589",-73.9525304,40.6897488,110
"5590",-73.9879788,40.761446,149
"5591",-73.9817519,40.7327366,117
"5592",-73.8175923,40.7653995,182
"5593",-73.7407023,40.6775967,7
"5594",-73.9631313,40.6136033,802
"5595",-74.0164979,40.6460947,56
"5596",-73.9860293,40.7226415,212
"5597",-73.9666464,40.7607719,153
"5598",-73.8359591,40.7216779,15
"5599",-74.0077185,40.7428202,216
"5600",-73.9562324,40.587996,26
"5601",-73.8876714,40.8117501,8
"5602",87.8549755,22.9867569,668
"5603",-73.939393,40.8043256,543
"5604",-73.8990005,40.8654309,337
"5605",-73.737165,40.708857,523
"5606",-73.9033274,40.6418832,571
"5607",-73.9203536,40.6587447,106
"5608",-73.949845,40.6768827,108
"5609",-73.9272431,40.8596026,212
"5610",-73.9968854,40.6424702,118
"5611",-74.0077185,40.7428202,216
"5612",-73.9847724,40.7692123,437
"5613",-74.1860508,40.5400334,3
"5614",-73.9953521,40.7521252,256
"5615",-73.9598027,40.6067749,5
"5616",-73.9878811,40.6059991,194
"5617",-73.9713415,40.6712588,90
"5618",-73.9617361,40.7641964,916
"5619",-73.8913982,40.7123481,165
"5620",-73.9918028,40.756402,165
"5621",-73.9837005,40.6942157,199
"5622",-74.007206,40.637755,726
"5623",-73.7704173,40.6581804,146
"5624",-73.9666464,40.7607719,153
"5625",-73.9860293,40.7226415,212
"5626",-73.9047654,40.6761271,1203
"5627",-73.9374139,40.7345896,61
"5628",-73.9525748,40.6515403,21
"5629",-73.780885,40.704526,11
"5630",-73.9847724,40.7692123,437
"5631",-74.007206,40.637755,726
"5632",-74.2319295,40.5134692,10
"5633",-73.9913147,40.7173907,186
"5634",-73.9817519,40.7327366,117
"5635",-73.9870435,40.7421612,1162
"5636",-73.9007852,40.7597184,184
"5637",-73.9463767,40.6919654,148
"5638",-73.9835248,40.5911166,17
"5639",-73.9707394,40.7933303,24
"5640",-73.8250952,40.7359744,374
"5641",-73.8622805,40.7499212,417
"5642",-73.8890403,40.8690327,16
"5643",-73.9605343,40.8124199,2408
"5644",-73.992079,40.754091,208
"5645",-73.9094013,40.8813777,57
"5646",-73.7546437,40.7440227,39
"5647",-74.0059728,40.7127753,1471
"5648",-73.8780245,40.6619009,19
"5649",-73.8078157,40.7330472,68
"5650",-73.9939834,40.6471086,110
"5651",-73.9050863,40.8327501,1987
"5652",-74.0059728,40.7127753,1471
"5653",-73.9458404,40.6158759,7
"5654",-74.0116824,40.7149789,65
"5655",-73.9131066,40.6466536,165
"5656",-73.9439347,40.8100322,149
"5657",-73.9326062,40.5925329,190
"5658",-73.8628659,40.8567578,32
"5659",-73.9648707,40.7047337,10
"5660",-73.9381158,40.689901,60
"5661",-73.9033274,40.6418832,571
"5662",-73.9243365,40.7659885,72
"5663",-73.9094685,40.8414275,133
"5664",-73.92593,40.7668177,82
"5665",-73.9729224,40.785466,433
"5666",-73.9392704,40.6533039,33
"5667",-73.9913147,40.7173907,186
"5668",-73.867268,40.827554,21
"5669",-73.8875183,40.8647526,272
"5670",-73.7635419,40.6640577,14
"5671",-74.0070475,40.709882,363
"5672",-73.9870435,40.7421612,1162
"5673",-74.0129371,40.702758,15
"5674",-73.929612,40.685636,62
"5675",-73.8230041,40.6859902,30
"5676",-73.8904498,40.6584573,377
"5677",-73.7820311,40.728901,186
"5678",-73.9863768,40.7015144,13
"5679",-73.9864745,40.7632683,72
"5680",-73.9973122,40.5997895,7
"5681",-73.9358233,40.6390149,4
"5682",-73.9631545,40.6518268,10
"5683",-73.9050863,40.8327501,1987
"5684",-74.0058812,40.7197752,160
"5685",-73.8634034,40.8412549,50
"5686",-73.9266358,40.8645387,75
"5687",-73.9047654,40.6761271,1203
"5688",-73.9860231,40.7638961,86
"5689",-73.8250952,40.7359744,374
"5690",-73.9692453,40.7944762,81
"5691",-73.8250952,40.7359744,374
"5692",-73.908299,40.699882,314
"5693",-73.9965256,40.6810643,237
"5694",-73.9604951,40.6553915,52
"5695",-73.9900696,40.7517748,840
"5696",-73.9909683,40.7331644,141
"5697",-73.991633,40.754707,261
"5698",-73.8877819,40.8374083,345
"5699",-73.9580258,40.6459145,506
"5700",-73.8991836,40.8608531,74
"5701",-73.9050863,40.8327501,1987
"5702",-73.9900696,40.7517748,840
"5703",-73.9437651,40.8253061,30
"5704",-73.9870435,40.7421612,1162
"5705",-73.8771045,40.701553,2
"5706",-73.8946438,40.8656544,652
"5707",-73.9923044,40.7126016,36
"5708",-73.9424941,40.6003676,210
"5709",-73.873036,40.7340415,933
"5710",-73.8609895,40.7469979,32
"5711",-73.9594952,40.7630174,841
"5712",-73.9744598,40.7507625,44
"5713",-73.9463767,40.6919654,148
"5714",-73.9870435,40.7421612,1162
"5715",-73.8875183,40.8647526,272
"5716",-73.8246792,40.7396271,70
"5717",-73.9397819,40.8472299,151
"5718",-74.1414633,40.5464584,220
"5719",-73.9668072,40.74971,36
"5720",-73.9605413,40.768012,94
"5721",-73.8114809,40.699349,25
"5722",-73.908299,40.699882,314
"5723",-73.8961789,40.6579899,1009
"5724",-73.9437182,40.6748621,73
"5725",-73.8759516,40.7422568,63
"5726",-73.9656177,40.7744146,1143
"5727",-73.9605343,40.8124199,2408
"5728",-73.880402,40.6820865,8
"5729",-73.9594971,40.6810341,8
"5730",-73.9969743,40.6262341,123
"5731",-73.9979364,40.6828344,96
"5732",-73.9978385,40.6502586,100
"5733",-73.9050863,40.8327501,1987
"5734",-73.8904498,40.6584573,377
"5735",-73.9913276,40.7578775,162
"5736",-73.9539099,40.7778988,81
"5737",-73.9605343,40.8124199,2408
"5738",-73.9605343,40.8124199,2408
"5739",-73.8990005,40.8654309,337
"5740",-73.9605343,40.8124199,2408
"5741",-73.9666464,40.7607719,153
"5742",-73.9719835,40.6306424,10
"5743",-73.9941788,40.6930055,71
"5744",-73.9982212,40.6296031,49
"5745",-73.9075921,40.8628267,59
"5746",-73.9605413,40.768012,94
"5747",-73.9050863,40.8327501,1987
"5748",-73.9588564,40.7095508,34
"5749",-73.9617361,40.7641964,916
"5750",-73.770355,40.5945831,5
"5751",-73.9870435,40.7421612,1162
"5752",-73.9909686,40.7552441,260
"5753",-73.9617361,40.7641964,916
"5754",-73.9184363,40.8089269,16
"5755",-73.9419244,40.8517623,203
"5756",-73.9900696,40.7517748,840
"5757",-73.8794607,40.7543519,76
"5758",-73.9656177,40.7744146,1143
"5759",-73.991633,40.754707,261
"5760",-73.7820311,40.728901,186
"5761",-73.8712037,40.737167,35
"5762",-73.9439347,40.8100322,149
"5763",-73.8569779,40.6868856,90
"5764",-73.9424941,40.6003676,210
"5765",-73.95782,40.71974,12
"5766",-73.9895114,40.7604618,200
"5767",-73.7903995,40.7401437,603
"5768",-73.9381158,40.689901,60
"5769",-73.9370344,40.8364653,26
"5770",-74.0064852,40.7272544,27
"5771",-73.9605343,40.8124199,2408
"5772",87.8549755,22.9867569,668
"5773",-73.7507005,40.6555099,15
"5774",-73.9644311,40.6412196,25
"5775",-73.9272431,40.8596026,212
"5776",-73.863572,40.828049,30
"5777",-73.859898,40.8465208,104
"5778",-73.8658533,40.8345521,66
"5779",-74.1072426,40.6127543,292
"5780",-73.7927198,40.7156403,9
"5781",-74.1371015,40.6074886,11
"5782",-73.9617361,40.7641964,916
"5783",-74.0840504,40.6473568,11
"5784",-74.0067226,40.730952,14
"5785",-73.9870435,40.7421612,1162
"5786",-73.7903995,40.7401437,603
"5787",-73.9050863,40.8327501,1987
"5788",-73.9001025,40.7433242,59
"5789",-73.89494,40.8322271,8
"5790",-73.9075987,40.884438,142
"5791",-73.9656177,40.7744146,1143
"5792",-73.9967806,40.7503052,88
"5793",-73.8805895,40.6460875,12
"5794",-73.8635154,40.7474789,23
"5795",-73.7929673,40.7201385,17
"5796",-73.9179192,40.696274,30
"5797",-73.9965256,40.6810643,237
"5798",-73.9847724,40.7692123,437
"5799",-73.951862,40.7694491,239
"5800",-73.9621168,40.716815,15
"5801",-73.7390612,40.7073529,352
"5802",-73.9101145,40.7423699,145
"5803",-73.9510024,40.7825512,103
"5804",-74.0064111,40.7081578,60
"5805",-73.9050863,40.8327501,1987
"5806",-73.8181218,40.761461,230
"5807",-73.9531463,40.6569204,191
"5808",-73.9047654,40.6761271,1203
"5809",-73.9050863,40.8327501,1987
"5810",-73.9590858,40.8009929,18
"5811",-73.9604951,40.6553915,52
"5812",-73.9800884,40.6594255,9
"5813",-73.9326715,40.7957357,16
"5814",-73.9417836,40.6202587,348
"5815",-73.8655147,40.8616881,45
"5816",-73.8656381,40.747933,67
"5817",-73.9992756,40.6281485,248
"5818",-73.9050863,40.8327501,1987
"5819",-73.9297471,40.6463192,339
"5820",-73.96966,40.7570052,145
"5821",-73.8168074,40.7134862,96
"5822",-74.2016859,40.5558459,48
"5823",-73.8877819,40.8374083,345
"5824",-73.984435,40.7287766,118
"5825",-73.8148124,40.7413696,118
"5826",-73.906112,40.7332825,19
"5827",-73.9164711,40.7750135,38
"5828",-74.014396,40.7036178,64
"5829",-73.951862,40.7694491,239
"5830",-73.9909686,40.7552441,260
"5831",-73.9813799,40.739763,47
"5832",-73.9798032,40.7455581,53
"5833",-74.0059728,40.7127753,1471
"5834",-74.1647252,40.6235442,3
"5835",-73.981183,40.7453458,87
"5836",-73.9485659,40.6414369,752
"5837",-73.8551072,40.8550982,89
"5838",-73.9561746,40.6537842,166
"5839",-73.991633,40.754707,261
"5840",-73.9790108,40.7873364,140
"5841",-74.0115842,40.704031,6
"5842",-73.9813799,40.739763,47
"5843",-73.9634803,40.6717905,498
"5844",-73.9656177,40.7744146,1143
"5845",-73.9770378,40.7477533,156
"5846",-73.8851388,40.8548448,13
"5847",-73.9979364,40.6828344,96
"5848",-73.9884498,40.7484063,51
"5849",-73.9499165,40.6760979,111
"5850",-74.0101623,40.6219721,36
"5851",-74.0060051,40.731644,12
"5852",-73.9395701,40.6561019,62
"5853",-73.9772115,40.7540446,65
"5854",-73.8904218,40.7225081,9
"5855",-73.8578855,40.8803576,4
"5856",-73.9631313,40.6136033,802
"5857",-73.9683862,40.612878,797
"5858",-73.9562105,40.8134463,667
"5859",-73.9473563,40.7893534,68
"5860",-73.9824365,40.7418166,89
"5861",-74.1414633,40.5464584,220
"5862",-73.977844,40.7464842,58
"5863",-73.9363885,40.7072437,33
